Tree depth;Organ type;Condition;leslie;price;predicted price
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;A100;Good;1;1900;1475
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;A100;Good;1;1900;1475
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;T202;Fair;0;99;99
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;M102;Good;1;870;870
5;B3;Excellent;1;4513;4513
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Fair;0;99;99
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;M102;Good;1;870;870
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;T202;Good;0;270;270
5;T202;Good;0;270;270
5;B3;Excellent;1;4513;4513
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;A100;Good;1;1051;1475
5;T202;Fair;1;625;625
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;T202;Fair;0;99;99
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;B3;Excellent;1;4513;4513
5;B3;Excellent;1;4513;4513
5;M102;Good;1;870;870
5;T202;Fair;0;99;99
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;E112;Fair;0;77;77
5;M102;Good;1;870;870
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;T202;Fair;1;625;625
5;A100;Good;1;1051;1475
5;A100;Good;1;1051;1475
5;A100;Excellent;0;1770;1770
5;E112;Fair;0;77;77
5;B3;Excellent;1;4513;4513
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1900;1475
5;B3;Excellent;1;4513;4513
5;E112;Fair;0;77;77
5;A100;Good;1;1900;1475
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;T202;Fair;1;625;625
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;T202;Fair;1;625;625
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;T202;Fair;0;99;99
5;A100;Excellent;0;1770;1770
5;M102;Good;1;870;870
5;E112;Fair;0;77;77
5;A100;Excellent;0;1770;1770
5;T202;Good;0;270;270
5;A100;Good;1;1900;1475
5;A100;Good;1;1900;1475
5;A100;Good;1;1051;1475
5;A100;Good;1;1900;1475
5;E112;Fair;0;77;77
5;E112;Fair;0;77;77
5;T202;Fair;1;625;625
5;T202;Fair;0;99;99
5;T202;Fair;0;99;99
5;T202;Good;0;270;270
5;M102;Good;1;870;870
5;A100;Good;1;1051;1475
5;E112;Fair;0;77;77
5;T202;Good;0;270;270
5;A100;Excellent;0;1770;1770
5;A100;Good;1;1051;1475
5;T202;Fair;0;99;99
